id,code,code_identification,name,nationality,designer_iata,iron_line,start_date
waybill_complemento_estacion_1123,03,EA1004,Helipuerto Bicentenario Municipio Aguascalientes,México,HBM,C,2021-12-01
waybill_complemento_estacion_1124,03,EA1005,Plataforma Autoelevable Grijalva,México,HBN,C,2021-12-01
waybill_complemento_estacion_1125,03,EA1006,Plataforma Autoelevable Tonalá,México,HBO,C,2021-12-01
waybill_complemento_estacion_1126,03,EA1007,Plataforma Autoelevable Panuco,México,HBP,C,2021-12-01
waybill_complemento_estacion_1127,03,EA1008,Plataforma Autoelevable Tuxpan,México,HBQ,C,2021-12-01
waybill_complemento_estacion_1128,03,EA1009,Casa Blanca,México,HBS,C,2021-12-01
waybill_complemento_estacion_1129,03,EA1010,Ángeles De Torreón,México,HBT,C,2021-12-01
waybill_complemento_estacion_1130,03,EA1011,Bachoco,México,HBU,C,2021-12-01
waybill_complemento_estacion_1131,03,EA1012,Coorporativo Blanco,México,HBV,C,2021-12-01
waybill_complemento_estacion_1132,03,EA1013,Buenaventura I,México,HBX,C,2021-12-01
waybill_complemento_estacion_1133,03,EA1014,Buenaventura Ii,México,HBY,C,2021-12-01
waybill_complemento_estacion_1134,03,EA1015,El Conchal,México,HCA,C,2021-12-01
waybill_complemento_estacion_1135,03,EA1016,Centro Corporativo Bosques,México,HCB,C,2021-12-01
waybill_complemento_estacion_1136,03,EA1017,Coca Cola,México,HCC,C,2021-12-01
waybill_complemento_estacion_1137,03,EA1018,Donna Cristina,México,HCD,DA,2021-12-01
waybill_complemento_estacion_1138,03,EA1019,Opción Santa Fe Iii,México,HCF,DA,2021-12-01
waybill_complemento_estacion_1139,03,EA1020,Cooperativa Ensenada De Aviación,México,HCG,DA,2021-12-01
waybill_complemento_estacion_1140,03,EA1021,Conquista,México,HCH,DA,2021-12-01
waybill_complemento_estacion_1141,03,EA1022,Centro Insurgentes,México,HCI,DA,2021-12-01
waybill_complemento_estacion_1142,03,EA1023,Cabo San Lucas,México,HCJ,DA,2021-12-01
waybill_complemento_estacion_1143,03,EA1024,Cabo Real,México,HCJ,DA,2021-12-01
waybill_complemento_estacion_1144,03,EA1025,Hotel Coral,México,HCK,DA,2021-12-01
waybill_complemento_estacion_1145,03,EA1026,Torre Chiapas,México,HCL,DA,2021-12-01
waybill_complemento_estacion_1146,03,EA1027,Hospital Muguerza,México,HCM,DA,2021-12-01
waybill_complemento_estacion_1147,03,EA1028,Helipuerto Montemayor,México,HCN,DA,2021-12-01
waybill_complemento_estacion_1148,03,EA1029,Car One,México,HCO,DA,2021-12-01
waybill_complemento_estacion_1149,03,EA1030,Cinépolis,México,HCP,DA,2021-12-01
waybill_complemento_estacion_1150,03,EA1031,Plaza Caracol Dos,México,HCQ,DA,2021-12-01
waybill_complemento_estacion_1151,03,EA1032,Parque Reforma,México,HCR,DA,2021-12-01
waybill_complemento_estacion_1152,03,EA1033,Centro Corporativo Santander,México,HCS,DA,2021-12-01
waybill_complemento_estacion_1153,03,EA1034,Unitec Campus Ecatepec,México,HCS,DA,2021-12-01
waybill_complemento_estacion_1154,03,EA1035,"Torre Citadel
(Proyecto)",México,HCT,DA,2021-12-01
waybill_complemento_estacion_1155,03,EA1036,Sunset,México,HCU,DA,2021-12-01
waybill_complemento_estacion_1156,03,EA1037,Club De Golf Cuernavaca,México,HCV,DA,2021-12-01
waybill_complemento_estacion_1157,03,EA1038,Pegaso-Cozumel,México,HCZ,DA,2021-12-01
waybill_complemento_estacion_1158,03,EA1039,Hacienda El Caballo,México,HDC,DA,2021-12-01
waybill_complemento_estacion_1159,03,EA1040,Hospital Cima,México,HDD,DA,2021-12-01
waybill_complemento_estacion_1160,03,EA1041,Destiladeras Cabo Este,México,HDE,DA,2021-12-01
waybill_complemento_estacion_1161,03,EA1042,Dirección General De Seguridad Publica,México,HDG,DA,2021-12-01
waybill_complemento_estacion_1162,03,EA1043,Hermod,México,HDH,DA,2021-12-01
waybill_complemento_estacion_1163,03,EA1044,Hospital Ángeles De Ciudad Juárez,México,HDJ,DA,2021-12-01
waybill_complemento_estacion_1164,03,EA1045,Huerta De Los Carrillo,México,HDK,DA,2021-12-01
waybill_complemento_estacion_1165,03,EA1046,Irla (Antes Drul),México,HDL,DA,2021-12-01
waybill_complemento_estacion_1166,03,EA1047,Dirección De Seguridad Pública Municipal,México,HDM,DB,2021-12-01
waybill_complemento_estacion_1167,03,EA1048,Damián Carmona,México,HDR,DB,2021-12-01
waybill_complemento_estacion_1168,03,EA1049,Haddad Siria,México,HDS,DB,2021-12-01
waybill_complemento_estacion_1169,03,EA1050,Bardahl Ajusco,México,HDT,DB,2021-12-01
waybill_complemento_estacion_1170,03,EA1051,Palacio De Hierro Durango,México,HDX,DB,2021-12-01
waybill_complemento_estacion_1171,03,EA1052,Helituna,México,HEA,DB,2021-12-01
waybill_complemento_estacion_1172,03,EA1053,Editora,México,HED,DB,2021-12-01
waybill_complemento_estacion_1173,03,EA1054,Creel,México,HEE,DB,2021-12-01
waybill_complemento_estacion_1174,03,EA1055,El Dorado,México,HEF,DB,2021-12-01
waybill_complemento_estacion_1175,03,EA1056,Espinosa Yglesias,México,HEF,DB,2021-12-01
waybill_complemento_estacion_1176,03,EA1057,Empaques Novedosos,México,HEG,DB,2021-12-01
waybill_complemento_estacion_1177,03,EA1058,Torre Empresarial,México,HEH,DB,2021-12-01
waybill_complemento_estacion_1178,03,EA1059,Huejotitan,México,HEJ,DB,2021-12-01
waybill_complemento_estacion_1179,03,EA1060,Elektra,México,HEK,DB,2021-12-01
waybill_complemento_estacion_1180,03,EA1061,Helipuerto Estado De México,México,HEM,DB,2021-12-01
waybill_complemento_estacion_1181,03,EA1062,El Edén,México,HEN,DB,2021-12-01
waybill_complemento_estacion_1182,03,EA1063,Los Encinos,México,HEO,DB,2021-12-01
waybill_complemento_estacion_1183,03,EA1064,Compañía Periodística Esto,México,HEQ,DB,2021-12-01
waybill_complemento_estacion_1184,03,EA1065,Hacienda El Refugio,México,HER,DB,2021-12-01
waybill_complemento_estacion_1185,03,EA1066,Servicios Aéreos De Estado De México,México,HES,DB,2021-12-01
waybill_complemento_estacion_1186,03,EA1067,Torre Esmeralda Ii,México,HET,DB,2021-12-01
waybill_complemento_estacion_1187,03,EA1068,El Universal,México,HEU,DB,2021-12-01
waybill_complemento_estacion_1188,03,EA1069,Ficonsa,México,HEV,DB,2021-12-01
waybill_complemento_estacion_1189,03,EA1070,Televisa Chapultepec,México,HEW,DB,2021-12-01
waybill_complemento_estacion_1190,03,EA1071,Fideicomiso 869,México,HFA,DB,2021-12-01
waybill_complemento_estacion_1191,03,EA1072,Punta Santa Fe,México,HFC,DB,2021-12-01
waybill_complemento_estacion_1192,03,EA1073,Femsa,México,HFD,DB,2021-12-01
waybill_complemento_estacion_1193,03,EA1074,Lomas Altas,México,HFE,DB,2021-12-01
waybill_complemento_estacion_1194,03,EA1075,Francisco Garza,México,HFG,DB,2021-12-01
waybill_complemento_estacion_1195,03,EA1076,Estación Pfp Iztapalapa,México,HFI,DB,2021-12-01
waybill_complemento_estacion_1196,03,EA1077,Maíz Transforma,México,HFJ,DB,2021-12-01
waybill_complemento_estacion_1197,03,EA1078,Fiesta Americana,México,HFM,DB,2021-12-01
waybill_complemento_estacion_1198,03,EA1079,Farallón,México,HFN,DB,2021-12-01
waybill_complemento_estacion_1199,03,EA1080,"Helipuerto El Florido
(Proyecto)",México,HFO,DB,2021-12-01
waybill_complemento_estacion_1200,03,EA1081,Polígono 3,México,HFP,DB,2021-12-01
waybill_complemento_estacion_1201,03,EA1082,Magnocentro 26,México,HFR,DB,2021-12-01
waybill_complemento_estacion_1202,03,EA1083,Hotel Plaza Mónaco,México,HFT,DB,2021-12-01
waybill_complemento_estacion_1203,03,EA1084,Fundición Residencial,México,HFU,DB,2021-12-01
waybill_complemento_estacion_1204,03,EA1085,Sea Fox 2,México,HFX,DB,2021-12-01
waybill_complemento_estacion_1205,03,EA1086,Mónica,México,HFY,DB,2021-12-01
waybill_complemento_estacion_1206,03,EA1087,Fiscalía Del Estado De Chiapas,México,HFY,DB,2021-12-01
waybill_complemento_estacion_1207,03,EA1088,Franz,México,HFZ,DB,2021-12-01
waybill_complemento_estacion_1208,03,EA1089,Las Gaviotas,México,HGA,DC,2021-12-01
waybill_complemento_estacion_1209,03,EA1090,Hospital Ángeles León,México,HGA,DC,2021-12-01
waybill_complemento_estacion_1210,03,EA1091,Cuartel General,México,HGB,DC,2021-12-01
waybill_complemento_estacion_1211,03,EA1092,Centro Medico Del Potosí,México,HGD,DC,2021-12-01
waybill_complemento_estacion_1212,03,EA1093,Cerro De La Corona,México,HGE,DC,2021-12-01
waybill_complemento_estacion_1213,03,EA1094,"Hospital General De 120 Camas
(Proyecto)",México,HGF,DC,2021-12-01
waybill_complemento_estacion_1214,03,EA1095,Hospital Ángeles Del Carmen,México,HGH,DC,2021-12-01
waybill_complemento_estacion_1215,03,EA1096,Hospital Regional De Alta Especialidad Del Bajío ,México,HGI,DC,2021-12-01
waybill_complemento_estacion_1216,03,EA1097,Helipuerto Guadalajara,México,HGJ,DC,2021-12-01
waybill_complemento_estacion_1217,03,EA1098,Palacio De Gobierno,México,HGK,DC,2021-12-01
waybill_complemento_estacion_1218,03,EA1099,Rancho Buena Suerte,México,HGL,DC,2021-12-01
waybill_complemento_estacion_1219,03,EA1100,María Delia,México,HGM,DC,2021-12-01
waybill_complemento_estacion_1220,03,EA1101,Torre Gan,México,HGN,DC,2021-12-01
waybill_complemento_estacion_1221,03,EA1102,Higuera Gorda,México,HGO,DC,2021-12-01
waybill_complemento_estacion_1222,03,EA1103,Gnp,México,HGP,DC,2021-12-01
waybill_complemento_estacion_1223,03,EA1104,Helipuerto Tango,México,HGQ,DC,2021-12-01
waybill_complemento_estacion_1224,03,EA1105,Hospital General De Alta Resolución,México,HGR,DC,2021-12-01
waybill_complemento_estacion_1225,03,EA1106,Grupo Rio San Juan (Proyecto),México,HGS,DC,2021-12-01
waybill_complemento_estacion_1226,03,EA1107,Tlaxcala,México,HGT,DC,2021-12-01
waybill_complemento_estacion_1227,03,EA1108,Hacienda Guadalupe,México,HGU,DC,2021-12-01
waybill_complemento_estacion_1228,03,EA1109,Gral. Guadalupe Victoria,México,HGV,DC,2021-12-01
waybill_complemento_estacion_1229,03,EA1110,Casa De Gobierno Tamaulipas,México,HGX,DC,2021-12-01
waybill_complemento_estacion_1230,03,EA1111,Granja El Ángel,México,HGY,DC,2021-12-01
waybill_complemento_estacion_1231,03,EA1112,Hospital Ángeles,México,HHA,DC,2021-12-01
waybill_complemento_estacion_1232,03,EA1113,Hospital Ángeles De Tijuana,México,HHB,DC,2021-12-01
waybill_complemento_estacion_1233,03,EA1114,Hospital Dalinde,México,HHD,DC,2021-12-01
waybill_complemento_estacion_1234,03,EA1115,Hotel Camino Real,México,HHE,DC,2021-12-01
waybill_complemento_estacion_1235,03,EA1116,Corporativo 261,México,HHG,DC,2021-12-01
waybill_complemento_estacion_1236,03,EA1117,Helipuerto Hacienda Huajuco,México,HHH,DC,2021-12-01
waybill_complemento_estacion_1237,03,EA1118,Holiday Inn Express Puebla,México,HHI,DC,2021-12-01
waybill_complemento_estacion_1238,03,EA1119,Torre Equss Sur,México,HHJ,DC,2021-12-01
waybill_complemento_estacion_1239,03,EA1120,Torre Equss Norte,México,HHK,DC,2021-12-01
waybill_complemento_estacion_1240,03,EA1121,Humberto Lobo Morales,México,HHL,DC,2021-12-01
waybill_complemento_estacion_1241,03,EA1122,Altos Hornos De México,México,HHM,DC,2021-12-01
waybill_complemento_estacion_1242,03,EA1123,"Secretaría De Marina
Abierto A La Operación Civil En Emergencia",México,HHN,DC,2021-12-01
waybill_complemento_estacion_1243,03,EA1124,Torre Medica Hospital Puebla,México,HHP,DC,2021-12-01
waybill_complemento_estacion_1244,03,EA1125,Hospital General De 24 Camas,México,HHQ,DE,2021-12-01
waybill_complemento_estacion_1245,03,EA1126,Camino Real México,México,HHR,DE,2021-12-01
waybill_complemento_estacion_1246,03,EA1127,Hospital San José,México,HHS,DE,2021-12-01
waybill_complemento_estacion_1247,03,EA1128,Issste Tultitlan,México,HHT,DE,2021-12-01
waybill_complemento_estacion_1248,03,EA1129,Rancho El Girasol,México,HHV,DE,2021-12-01
waybill_complemento_estacion_1249,03,EA1130,Hospital Issste Morelia,México,HHX,DE,2021-12-01
waybill_complemento_estacion_1250,03,EA1131,Aero Turquesa Cozumel,México,HHZ,DE,2021-12-01
waybill_complemento_estacion_1251,03,EA1132,La Primavera,México,HIA,DE,2021-12-01
waybill_complemento_estacion_1252,03,EA1133,"Inmobiliaria Arcos Bosques
(Proyecto)",México,HIB,DE,2021-12-01
waybill_complemento_estacion_1253,03,EA1134,Huajimic,México,HIC,DE,2021-12-01
waybill_complemento_estacion_1254,03,EA1135,Torre Ii,México,HID,DE,2021-12-01
waybill_complemento_estacion_1255,03,EA1136,Inite,México,HIE,DE,2021-12-01
waybill_complemento_estacion_1256,03,EA1137,Interlomas Motors,México,HIF,DE,2021-12-01
waybill_complemento_estacion_1257,03,EA1138,Itam Santa Teresa,México,HIG,DE,2021-12-01
waybill_complemento_estacion_1258,03,EA1139,Itam Rio Hondo,México,HIH,DE,2021-12-01
waybill_complemento_estacion_1259,03,EA1140,Centenario Gr,México,HII,DE,2021-12-01
waybill_complemento_estacion_1260,03,EA1141,Bicentenario,México,HIJ,DE,2021-12-01
waybill_complemento_estacion_1261,03,EA1142,Huachichil,México,HIL,DE,2021-12-01
waybill_complemento_estacion_1262,03,EA1143,"Centro Internacional De Medicina De Puebla
(Proyecto)",México,HIM,DE,2021-12-01
waybill_complemento_estacion_1263,03,EA1144,Mundo Infantil,México,HIM,DE,2021-12-01
waybill_complemento_estacion_1264,03,EA1145,Hospital ABC,México,HIN,DE,2021-12-01
waybill_complemento_estacion_1265,03,EA1146,Industria Del Hierro,México,HIQ,DE,2021-12-01
waybill_complemento_estacion_1266,03,EA1147,Infored,México,HIR,DF,2021-12-01
waybill_complemento_estacion_1267,03,EA1148,Huerta Los Sauces,México,HIS,DF,2021-12-01
waybill_complemento_estacion_1268,03,EA1149,Hsbc,México,HIT,DM,2021-12-01
waybill_complemento_estacion_1269,03,EA1150,Issste Veracruz,México,HIV,DM,2021-12-01
waybill_complemento_estacion_1270,03,EA1151,Iusa Ii,México,HIW,DN,2021-12-01
waybill_complemento_estacion_1271,03,EA1152,Hospital De Alta Especialidad Ixtapaluca,México,HIX,DN,2021-12-01
waybill_complemento_estacion_1272,03,EA1153,Tlatelolco Ii,México,HIY,DN,2021-12-01
waybill_complemento_estacion_1273,03,EA1154,Issste Querétaro,México,HIZ,DN,2021-12-01
waybill_complemento_estacion_1274,03,EA1155,Ajalpa,México,HJA,DN,2021-12-01
waybill_complemento_estacion_1275,03,EA1156,Edificio De Justicia Estatal,México,HJE,DN,2021-12-01
waybill_complemento_estacion_1276,03,EA1157,Hospital San Javier,México,HJG,DN,2021-12-01
waybill_complemento_estacion_1277,03,EA1158,Judith,México,HJH,DN,2021-12-01
waybill_complemento_estacion_1278,03,EA1159,Jeannine,México,HJI,DN,2021-12-01
waybill_complemento_estacion_1279,03,EA1160,Juan María De Salvatierra,México,HJR,DN,2021-12-01
waybill_complemento_estacion_1280,03,EA1161,Hospital San José Tec De Monterrey,México,HJS,E,2021-12-01
waybill_complemento_estacion_1281,03,EA1162,Júpiter I,México,HJU,E,2021-12-01
waybill_complemento_estacion_1282,03,EA1163,J.W. Marriott,México,HJW,E,2021-12-01
waybill_complemento_estacion_1283,03,EA1164,Akalan Ii,México,HKB,E,2021-12-01
waybill_complemento_estacion_1284,03,EA1165,La Cascada,México,HKD,E,2021-12-01
waybill_complemento_estacion_1285,03,EA1166,K.N.,México,HKN,E,2021-12-01
waybill_complemento_estacion_1286,03,EA1167,Coca Cola Femsa,México,HKO,E,2021-12-01
waybill_complemento_estacion_1287,03,EA1168,Panzacola,México,HKP,E,2021-12-01
waybill_complemento_estacion_1288,03,EA1169,Arkos Ii Chiapas,México,HKS,E,2021-12-01
waybill_complemento_estacion_1289,03,EA1170,Elektra Ii,México,HKT,E,2021-12-01
waybill_complemento_estacion_1290,03,EA1171,Plaza Kukulcán,México,HKU,E,2021-12-01
waybill_complemento_estacion_1291,03,EA1172,Edificio Viviendas 1 Y 2,México,HKW,E,2021-12-01
waybill_complemento_estacion_1292,03,EA1173,Edificio Falcon,México,HKX,E,2021-12-01
waybill_complemento_estacion_1293,03,EA1174,Edificio Telcel,México,HKY,E,2021-12-01
waybill_complemento_estacion_1294,03,EA1175,Edificio Zúrich,México,HKZ,E,2021-12-01
waybill_complemento_estacion_1295,03,EA1176,León,México,HLA,E,2021-12-01
waybill_complemento_estacion_1296,03,EA1177,Mario López Valdez,México,HLB,E,2021-12-01
waybill_complemento_estacion_1297,03,EA1178,La Diferencia,México,HLD,E,2021-12-01
waybill_complemento_estacion_1298,03,EA1179,Torre Libertad ,México,HLI,E,2021-12-01
waybill_complemento_estacion_1299,03,EA1180,Lupe Del Mar,México,HLK,E,2021-12-01
waybill_complemento_estacion_1300,03,EA1181,Lic. Adolfo López Mateos,México,HLM,E,2021-12-01
waybill_complemento_estacion_1301,03,EA1182,Terracota Cien,México,HLO,E,2021-12-01
waybill_complemento_estacion_1302,03,EA1183,La Paloma Company,México,HLP,E,2021-12-01
waybill_complemento_estacion_1303,03,EA1184,Las Delicias,México,HLS,E,2021-12-01
waybill_complemento_estacion_1304,03,EA1185,Torre Lomas,México,HLT,E,2021-12-01
waybill_complemento_estacion_1305,03,EA1186,Hospital Ángeles Lindavista,México,HLV,E,2021-12-01
waybill_complemento_estacion_1306,03,EA1187,María De La Paz,México,HLZ,E,2021-12-01
waybill_complemento_estacion_1307,03,EA1188,Gpm Aeroservicio,México,HMA,E,2021-12-01
waybill_complemento_estacion_1308,03,EA1189,Torre Banorte,México,HMB,E,2021-12-01
waybill_complemento_estacion_1309,03,EA1190,Mazpesca 2,México,HMC,E,2021-12-01
waybill_complemento_estacion_1310,03,EA1191,Milenio Diario Antes Novedades Editores,México,HMD,E,2021-12-01
waybill_complemento_estacion_1311,03,EA1192,Moliere 222,México,HME,E,2021-12-01
waybill_complemento_estacion_1312,03,EA1193,María Fernanda,México,HMF,E,2021-12-01
waybill_complemento_estacion_1313,03,EA1194,Embarcadero (Cambio De Designador) Hmb,México,HMG(NUEVO),E,2021-12-01
waybill_complemento_estacion_1314,03,EA1195,María Rossana,México,HMH,E,2021-12-01
waybill_complemento_estacion_1315,03,EA1196,Moliere Dos22,México,HMI,E,2021-12-01
waybill_complemento_estacion_1316,03,EA1197,Playa Mujeres Resort,México,HMJ,E,2021-12-01
waybill_complemento_estacion_1317,03,EA1198,Mazatun,México,HMK,E,2021-12-01
waybill_complemento_estacion_1318,03,EA1199,Mocel,México,HML,E,2021-12-01
waybill_complemento_estacion_1319,03,EA1200,María Del Mar,México,HMM,E,2021-12-01
waybill_complemento_estacion_1320,03,EA1201,Moliere 222 Ii,México,HMN,E,2021-12-01
waybill_complemento_estacion_1321,03,EA1202,Madeira,México,HMP,E,2021-12-01
waybill_complemento_estacion_1322,03,EA1203,Medica Sur,México,HMQ,E,2021-12-01
waybill_complemento_estacion_1323,03,EA1204,Torre Morelos,México,HMR,E,2021-12-01
waybill_complemento_estacion_1324,03,EA1205,María Verónica,México,HMS,E,2021-12-01
waybill_complemento_estacion_1325,03,EA1206,Torre Mayor,México,HMT,E,2021-12-01
waybill_complemento_estacion_1326,03,EA1207,María Luisa,México,HMU,E,2021-12-01
waybill_complemento_estacion_1327,03,EA1208,Moras,México,HMV,E,2021-12-01
waybill_complemento_estacion_1328,03,EA1209,Micare,México,HMW,E,2021-12-01
waybill_complemento_estacion_1329,03,EA1210,Chac Mool,México,HMY,E,2021-12-01
waybill_complemento_estacion_1330,03,EA1211,Hospital Muguerza Saltillo,México,HMZ,E,2021-12-01
waybill_complemento_estacion_1331,03,EA1212,Nair I,México,HNA,E,2021-12-01
waybill_complemento_estacion_1332,03,EA1213,"Nutec
(Proyecto)",México,HNC,E,2021-12-01
waybill_complemento_estacion_1333,03,EA1214,Comandancia Norte,México,HND,E,2021-12-01
waybill_complemento_estacion_1334,03,EA1215,Comisión Nacional Del Agua,México,HNF,E,2021-12-01
waybill_complemento_estacion_1335,03,EA1216,Torre Motomex,México,HNH,E,2021-12-01
waybill_complemento_estacion_1336,03,EA1217,Hotel Nikko,México,HNK,E,2021-12-01
waybill_complemento_estacion_1337,03,EA1218,Yautepec Nieto,México,HNM,E,2021-12-01
waybill_complemento_estacion_1338,03,EA1219,Helipuerto Hospiten Cancún,México,HNN,E,2021-12-01
waybill_complemento_estacion_1339,03,EA1220,La Prensa,México,HNP,E,2021-12-01
waybill_complemento_estacion_1340,03,EA1221,Nair Ii,México,HNR,E,2021-12-01
waybill_complemento_estacion_1341,03,EA1222,Nacozari,México,HNS,E,2021-12-01
